DrugBank ID,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed,Molecular_weight,LogP
DB00203,1.8517024716417811,1322.639953437774,23.750347897697548,19.459107705693818,20.275604286621544,15.75558728655341,11.176521360205134,12.616584689005773,8.230388694686837,10.168323674628502,5.855397240837823,7.750034107434231,4.093096339369056,5.542045992921873,10.023291153407584,13.212334168400758,0.0,16.27915486856971,61.55309397130264,12.114749617774471,8.987018926441419,25.246773188062022,20.89514638205844,14.982570060098723,9.720841474747257,474.20492443999996,1.121212121212121,1.8484848484848484,2.515151515151515,0.5,-2.7600000000000002,33,444.3470000000002,25919155.741017863,23.39992649454573,9.23862824049657,4.397669312114403,192.7807339433561,13.329457661763307,0.4931125653923465,13.329457661763307,0.2768584114184537,0.14650035168388365,0.2768584114184537,-3.6980905452171675,-0.4931125653923465,1.6109,125.98550000000007,474.5870000000004,1,10,0,1,1,1,2,3,8,1,11,0,7,0,1,1,178,14.620751205597735,17.090617048900093,5.516700717616262,10.023291153407584,5.559266895052008,0.0,9.476340119217006,13.401775505276145,9.40389779959727,0.0,13.344558822616634,38.591332010678656,33.22669760632749,22.75974492657615,4,13.154659938128987,21.056692588640107,0.0,28.95356750748735,7.04767198267719,31.584601120751042,39.833579570840406,34.24683327935712,0.0,17.137367822980828,10.296129848852058,0.0,5.749511833283905,0.0,77.2049440626567,23.491784759010784,0.0,25.96222401715572,27.889121864974427,0.0,22.421257424929443,0.0,113.42,35.442187232994414,0.0,22.66037344908063,4.454356276546136,1.7456064624421619,0.7175832231040566,4.714448223733938,1.543898142707389,6.479860064113431,-0.008313074722150704,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5534046105187581,474.5870000000004,1.6109
DB00204,1.709981800598181,989.1450586689966,21.493353063746344,16.7521809070102,18.385174068865652,13.499933116870256,8.960167746103746,12.742990822220259,6.871493657045707,10.368404055413205,3.938680848950511,5.151666993538739,2.537903081573934,3.666373308800626,20.046582306815168,16.835593968657875,0.0,0.0,23.731166347163946,37.58532429347096,0.0,36.39820241076966,19.18040611960041,14.344099459754656,4.736862953800049,441.139212964,0.7931034482758621,1.2758620689655173,1.7586206896551724,0.3684210526315789,-2.3,29,414.35900000000015,1359743.1414599135,22.983595511475453,9.94823455513327,9.638465236464151,172.53774717809372,11.218276132263385,0.4922623354579722,11.218276132263385,0.22931888212140222,0.49511360018514927,0.22931888212140222,-3.2858462203502756,-0.4922623354579722,1.9828999999999997,116.51300000000005,441.5750000000001,2,8,0,0,0,2,0,2,6,2,10,0,11,0,0,0,160,9.636772684650527,12.356393797796823,0.0,20.046582306815168,0.0,0.0,9.444189728904176,16.835593968657875,0.0,0.0,12.13273413692322,55.43014750806985,24.464285361192275,12.511538367022808,2,21.572456922457924,31.42135485618229,0.0,4.899909730850478,0.0,6.4208216229260096,48.69979485494224,54.09438803938988,0.0,5.749511833283905,14.181052682704227,11.374772549367124,5.749511833283905,0.0,60.991108825546405,26.467403929741177,0.0,5.563451491696996,48.53093654769288,0.0,0.0,0.0,104.81,55.36150448974939,0.0,2.1411166835242414,0.0,2.163209755042032,0.672607643904958,14.070907729553943,3.063943578049577,2.0724762753280066,-4.545766155152152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.5525349937837031,441.5750000000001,1.9828999999999997
DB00205,2.613511657499358,536.9470467453648,12.41384908344359,9.443600060333447,10.199529006351902,8.113392202930193,5.292787073519896,5.670751546529123,3.6491864911472414,4.085622271619226,2.4970179513962876,2.7489942667357727,1.7332054554924154,1.859193613162158,0.0,0.0,0.0,5.948339280986494,10.840496091576355,23.24165260116846,0.0,0.0,31.18920547353706,9.967957041894417,23.068274844556885,248.08287409599998,1.1176470588235294,1.7647058823529411,2.3529411764705883,0.16666666666666666,-1.8099999999999996,17,235.61299999999997,7328.293976903377,11.668871767129149,4.590610960583782,2.3134684472120433,104.64072513715435,5.903753306878307,0.3830067506254967,5.903753306878307,0.22172679395169156,0.20561437949665473,0.22172679395169156,0.20561437949665473,-0.3830067506254967,2.5238000000000005,70.68080000000002,248.717,4,4,0,0,0,1,1,2,4,2,5,0,2,0,0,0,88,11.46733495432437,5.817862777835028,0.0,5.948339280986494,0.0,0.0,0.0,4.9839785209472085,4.9839785209472085,0.0,30.657411226846357,24.117007251546223,10.586084805438322,5.693927994848461,2,0.0,23.367141949054037,0.0,9.967957041894417,0.0,13.344558822616634,11.46733495432437,34.982029582436226,0.0,11.126902983393991,11.46733495432437,11.766202058821523,0.0,11.600939890232516,9.967957041894417,6.4208216229260096,0.0,12.617665194539086,24.26546827384644,5.022633313741326,11.126902983393991,0.0,77.82,0.0,5.855308650723663,8.197384731670446,0.6821604413370289,14.110988021751911,0.6053110915147955,7.414411060720584,0.7449203987150417,2.0006267146776406,0.0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8561371493463948,248.717,2.5238000000000005
DB00208,1.7412251399577947,520.445691001938,11.664925939000154,9.525955098856995,11.098380625803177,8.326499840494924,5.837510849080169,7.09512813334429,4.421079811691885,5.828947005630661,3.238515714192717,4.630239604504097,2.3093887393949624,3.394561822777054,0.0,0.0,0.0,0.0,0.0,24.65690253147905,17.54772460632,4.8771471937013,23.469520014857956,28.47907370670122,11.600939890232516,263.053548128,1.2352941176470589,2.1176470588235294,3.0,0.2857142857142857,-0.8300000000000001,17,249.68099999999995,15922.361598845368,11.271230384229662,4.807937906226536,2.3914768858210183,110.64589779711473,6.197967984518909,0.2943775234430562,6.197967984518909,0.04505297260104157,0.8783477418745279,0.04505297260104157,0.8783477418745279,-0.2943775234430562,3.959800000000003,73.58900000000004,263.793,0,1,0,1,1,1,1,2,2,0,3,0,2,0,0,0,88,0.0,0.0,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,11.336785877934737,29.800041095617345,35.06052151370913,29.534049725180353,0.0,3,0.0,22.937725768167255,0.0,4.899909730850478,0.0,19.51033443475116,6.544756405912575,56.73858160361058,0.0,0.0,0.0,0.0,0.0,22.937725768167255,11.444666136763054,19.51033443475116,0.0,16.00405017709529,35.711898112773966,5.022633313741326,0.0,0.0,3.24,0.0,8.082096368382743,4.024452422944487,3.076425325788752,2.7232868795666416,0.0,10.376273095658014,1.1780283919123204,3.150548626858151,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7928094140981294,263.793,3.959800000000003
DB00210,1.4279429813022033,1156.7976717268523,21.164561460070644,17.93455409382248,17.93455409382248,15.025938349478754,11.489099779770049,11.489099779770049,10.194809836671546,10.194809836671546,8.229592207426515,8.229592207426515,7.300830263676265,7.300830263676265,5.969305287951849,9.901064578912528,0.0,5.41499046939678,5.563451491696996,34.27567840069767,55.21528421264705,19.242531678200752,12.13273413692322,30.33183534230805,4.736862953800049,412.20384475599997,0.8387096774193549,1.4193548387096775,2.064516129032258,0.39285714285714285,-2.8099999999999996,31,384.3050000000002,19101480.758005586,18.919035243230137,6.847083289017121,3.051724841555359,182.6012748512145,11.281954462980172,0.49645490240635376,11.281954462980172,0.33520102142987873,0.2810918574270844,0.33520102142987873,-0.8876429847722453,-0.49645490240635376,6.681400000000005,122.74530000000009,412.5290000000003,1,3,4,0,4,3,0,3,2,1,3,0,4,4,0,4,158,9.843390348640755,5.749511833283905,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,24.26546827384644,113.92482510006866,5.563451491696996,12.673249032974528,7,14.637927532712576,16.74175371688144,0.0,0.0,17.75371813848418,43.939920206952834,7.109797541277533,65.72420659954848,0.0,16.876414816677897,4.736862953800049,0.0,5.749511833283905,0.0,18.18563022407009,5.41499046939678,17.75371813848418,54.44636990502188,54.59730361615449,0.0,21.899351412323583,0.0,46.53,5.875932622667207,0.0,11.281954462980172,11.28287830887136,4.4076520071454315,2.828769748828785,18.35916440861494,8.246311536583658,0.0,1.8006702376417731,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5197041292773107,412.5290000000003,6.681400000000005
DB00211,2.8152885010121906,409.06392577347685,13.543605595440512,10.472923375212773,10.472923375212773,8.61692216278033,5.487380274792354,5.487380274792354,3.6318797864404724,3.6318797864404724,2.4738427027554404,2.4738427027554404,1.4924508367486162,1.4924508367486162,6.103966387748303,9.901064578912528,0.0,18.996692541176657,17.062475158264807,0.0,14.219595082555067,18.19910120538483,0.0,5.316788604006331,15.207393384762284,254.126657056,1.4444444444444444,2.1666666666666665,2.7222222222222223,0.4166666666666667,-1.7900000000000003,18,236.14199999999997,10189.77350547909,14.271690314620606,6.827096363101657,3.6096548000106563,105.69365499775093,11.021983890778534,0.49675142688707336,11.021983890778534,0.23333885900157694,0.0690088813303098,0.23333885900157694,-0.8837500000000007,-0.49675142688707336,-0.18790000000000023,66.56990000000002,254.28599999999997,4,6,0,0,0,1,0,1,5,3,6,0,6,0,0,0,100,25.63070938360932,11.49902366656781,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,18.19910120538483,12.10820789760957,26.868317876215944,1,19.374790486512623,5.907179729351506,0.0,5.316788604006331,5.733667477162185,6.103966387748303,27.30910789438022,23.762552697081826,0.0,11.49902366656781,20.524181988768614,0.0,11.49902366656781,0.0,38.32281501857243,4.794537184071822,0.0,11.6674178794453,18.19910120538483,0.0,0.0,0.0,93.81,10.223407186948855,0.0,11.021983890778534,12.514798516628872,5.710452825426671,0.8159368438733525,5.091031194885361,-0.8837500000000007,-0.04015211640211658,3.046291657860471,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6540368201081146,254.28599999999997,-0.18790000000000023
DB00213,1.8625541543479758,948.3895976070247,18.681433796945207,13.86280598566199,14.679302566589715,12.511570350697117,7.403088017215537,8.72201991020236,5.082429329127233,6.4488468564460275,3.5064670615046842,4.666747881458639,2.3952832835853517,3.4099381844345196,17.41107412935041,12.989728587514108,0.0,16.6588019218514,28.226353096648793,0.0,38.61553985955297,6.06636706846161,0.0,19.688798516641675,9.473725907600098,383.07513339999997,1.2307692307692308,2.0384615384615383,2.730769230769231,0.25,-2.75,26,368.2560000000001,891957.9763228529,18.053450642093914,7.645957193816884,3.742952830948482,149.32434739573898,12.643934424078275,0.49273540487401074,12.643934424078275,0.38703321387383754,0.00961670838113804,0.38703321387383754,-2.9207647994382793,-0.49273540487401074,2.8843000000000005,90.17910000000005,383.3760000000001,1,7,0,0,0,1,2,3,6,1,10,0,7,0,0,0,138,19.194567382347355,5.749511833283905,16.655460148388517,0.0,0.0,6.611505086446101,9.192877013111676,4.9839785209472085,8.78083009534964,0.0,0.0,12.13273413692322,18.329577708536295,47.49934716228715,3,27.200317448914255,21.83297047813683,0.0,14.951935562841626,0.0,17.520795175013596,14.219595082555067,36.156239840307975,0.0,17.248535499851716,14.210588861400147,8.78083009534964,17.248535499851716,0.0,39.99193422400725,16.552422649651096,0.0,5.693927994848461,35.61874832728022,0.0,11.033401435232523,0.0,86.33000000000001,52.06779335269049,0.0,11.26910429385763,0.19524990551776344,1.3795938053315404,0.9076098971585445,5.888746110823652,1.5282536622459197,-2.9207647994382793,1.406635994034972,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6751975205030641,383.3760000000001,2.8843000000000005
DB00215,2.0184030952118888,764.1985832338869,17.156489770562878,14.05051896354658,14.05051896354658,11.547679167567427,8.132551129043142,8.132551129043142,6.513142221613116,6.513142221613116,4.588190439039744,4.588190439039744,3.408709102353631,3.408709102353631,5.601050810983688,4.39041504767482,0.0,5.817220841045895,12.170333456209914,36.07675412685558,12.13273413692322,12.13273413692322,32.29444517073921,10.96913104364275,9.998754508538536,324.163791512,1.2083333333333333,1.9583333333333333,2.625,0.35,-2.2199999999999993,24,303.231,348132.58450238686,16.631264146178772,6.721078415843811,3.0558017290424,141.83369707130984,13.367320213056143,0.3608398495431719,13.367320213056143,0.12273124998647017,0.249777435550794,0.12273124998647017,-0.5624711829176114,-0.3608398495431719,3.812980000000003,90.91400000000004,324.399,0,3,0,1,1,2,0,2,3,0,4,0,5,0,0,0,124,9.636772684650527,11.418271652029583,0.0,0.0,0.0,0.0,0.0,4.39041504767482,5.261891554738487,0.0,18.19910120538483,74.4375663660564,0.0,18.239554769002186,3,9.127278001474869,0.0,5.261891554738487,4.899909730850478,0.0,25.049576021348624,20.640100371266954,70.53559628706516,0.0,6.069221312792274,0.0,4.39041504767482,0.0,0.0,25.540010102117435,16.944795729296654,17.148333708576654,35.09544921264,42.46456947923127,0.0,0.0,0.0,36.26,19.635224597031957,0.0,2.1458368115637234,9.111023379928954,3.1752637891576394,-0.249777435550794,14.458154620051268,1.7773119803476942,1.4326499905517762,4.09764560025112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8388667572429985,324.399,3.812980000000003
DB00216,1.5187786189274475,1024.9072136275277,18.85516038331214,15.688101845907095,16.50459842683482,13.026806570407935,9.59744396996348,11.249709196283638,7.5565580363263,9.665706599788328,5.720675196557103,7.452655860123295,4.038869623557633,5.350810035847069,9.837253136417502,8.417796984328938,0.0,5.752853606746789,17.358145927591746,17.500973832239268,30.336075357926386,24.26546827384644,12.13273413692322,35.26113794301117,0.0,382.17149907199996,1.1481481481481481,1.962962962962963,2.7037037037037037,0.36363636363636365,-2.1099999999999994,27,356.32100000000014,2292301.4827534496,18.262497419496587,7.486408380159214,3.9417702345564782,160.67826009194405,12.540577879912297,0.36088876564210337,12.540577879912297,0.1782022549589933,0.13257834152179382,0.1782022549589933,-3.248905717290232,-0.36088876564210337,3.8210000000000024,109.85350000000003,382.52900000000005,1,4,0,1,1,2,1,3,3,1,5,0,6,0,1,1,142,9.883888251797686,0.0,9.837253136417502,0.0,0.0,0.0,0.0,8.417796984328938,0.0,0.0,24.26546827384644,74.66808613753425,23.141609332842094,10.648337082264565,4,8.417796984328938,20.740178068498558,0.0,9.883888251797686,0.0,36.620610796369775,19.345281995336553,65.85468310269995,0.0,0.0,0.0,0.0,0.0,0.0,43.68880806061114,22.67889638226952,0.0,23.96854622924601,59.623263594823726,0.0,10.902924932081056,0.0,53.17,25.081155759824593,0.0,6.205833867019158,1.2267676576803563,3.5272830431019466,0.13257834152179382,15.578258234205968,6.203378690634074,1.1762078837037213,-1.0481301443582738,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7050592233207414,382.52900000000005,3.8210000000000024
DB00217,2.4342263962105957,266.7581641533625,9.518661569058182,8.041071722634635,8.041071722634635,6.363703305156274,4.288610776959445,4.288610776959445,2.6613655457467216,2.6613655457467216,1.7631926407352354,1.7631926407352354,1.0608951065931957,1.0608951065931957,0.0,0.0,0.0,0.0,0.0,12.50431097465641,5.563451491696996,7.04767198267719,25.24677318806202,27.75871607757155,0.0,177.12659748,1.3076923076923077,2.0,2.5384615384615383,0.3,-1.5099999999999998,13,162.13099999999997,1095.7747178637992,9.577032201914708,5.191394273329887,3.15128754635011,78.8862184301596,4.0160246598639455,0.35948352864308614,4.0160246598639455,0.19048467632583913,0.7999537037037037,0.19048467632583913,0.7999537037037037,-0.35948352864308614,0.9813999999999995,55.70040000000003,177.251,2,3,0,0,0,1,0,1,1,2,3,0,2,0,0,0,70,10.633577208012662,0.0,5.959554568743835,0.0,0.0,0.0,4.992404732635669,0.0,0.0,0.0,30.33183534230805,5.563451491696996,20.640100371266954,0.0,1,0.0,5.959554568743835,0.0,10.633577208012662,4.992404732635669,6.544756405912575,14.09534396535438,35.89528683400505,0.0,0.0,10.633577208012662,0.0,0.0,0.0,20.054898534098214,6.544756405912575,0.0,5.563451491696996,35.32424007494372,0.0,0.0,0.0,36.42,0.0,0.0,4.0160246598639455,6.135118811413454,1.2489814814814817,0.8091232048374907,10.222788879440664,0.0,0.7999537037037037,3.6013425925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5216669445312792,177.251,0.9813999999999995
DB00218,1.7290816820456327,1048.2978600921988,20.283728092517162,16.280848945154656,16.280848945154656,13.990402300641941,10.16210538206738,10.16210538206738,8.31981570487116,8.31981570487116,6.488448088187949,6.488448088187949,4.953499964909386,4.953499964909386,17.215316520898284,14.69560176298435,4.39041504767482,16.991516535309753,35.45810210680566,38.7727993035292,19.37300818135222,4.567099647791355,4.899909730850478,5.316788604006331,4.736862953800049,401.17508446799997,1.3103448275862069,2.103448275862069,2.7586206896551726,0.5238095238095238,-2.6100000000000008,29,377.24600000000015,7887117.992531838,18.42058387285352,6.725318925390063,2.884890738826919,166.6105534694737,15.320222505668934,0.49223833745403334,15.320222505668934,0.34072311785880255,0.05985029814394904,0.34072311785880255,-1.3014407118321254,-0.49223833745403334,2.3705,106.67600000000006,401.43800000000016,2,7,1,2,3,1,1,2,6,2,8,0,4,1,2,3,154,24.62718833128892,11.250837766380558,11.5667326743298,5.428790391900541,0.0,5.969305287951849,4.794537184071822,9.184952231746642,0.0,0.0,0.0,44.212316012239626,31.370038041734148,18.01272247335859,5,19.028342580387395,22.559616494716465,0.0,9.883888251797686,5.917906046161393,37.76696814999996,31.64397648986574,33.86721054878994,0.0,5.749511833283905,20.3823516805574,10.077801322358383,5.749511833283905,0.0,48.42883991874712,0.0,11.735126887207288,42.08311599662081,17.05774782414651,0.0,10.902924932081056,0.0,83.8,22.78517778407659,0.0,26.358017113094917,13.017738074656851,-0.15536167566199954,-1.067058467326324,1.6164592265331796,5.404268065958043,2.3960100991272943,1.4780831128747796,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8185182971562766,401.43800000000016,2.3705
DB00221,2.8523989627322273,365.6822493903288,12.999635521070495,10.512849182824178,10.512849182824178,7.951596160381719,5.91286070410714,5.91286070410714,4.529097600566822,4.529097600566822,2.7093568269789783,2.7093568269789783,1.8171491869555458,1.8171491869555458,6.103966387748303,15.319582184522117,0.0,23.58270532486373,5.563451491696996,6.4208216229260096,12.13273413692322,6.06636706846161,20.771211599071872,5.316788604006331,0.0,239.152143532,1.1764705882352942,1.8235294117647058,2.2941176470588234,0.5384615384615384,-1.26,17,218.14699999999996,4813.649063318843,13.803532401524777,5.88778400584308,3.6109315375982054,101.9185613604693,10.18925925925926,0.5042598752522065,10.18925925925926,0.15726164766806983,0.07042328042328094,0.15726164766806983,-0.7000925925925932,-0.5042598752522065,1.9077999999999997,67.08210000000005,239.31500000000003,4,4,0,0,0,1,0,1,4,4,4,0,5,0,0,0,96,20.63637078852845,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.83757866753348,24.117007251546223,12.083681658295921,6.103966387748303,1,15.319582184522117,0.0,0.0,5.316788604006331,0.0,45.379681268042106,0.0,23.762552697081826,0.0,11.49902366656781,5.316788604006331,0.0,11.49902366656781,0.0,27.40326384281804,0.0,0.0,38.85945110144318,18.19910120538483,0.0,0.0,0.0,72.72,0.0,0.0,0.0,32.08024804211808,0.5975000000000004,-0.38262293188880436,4.601526570504745,0.07866236772486712,6.024685951541111,0.0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5922201213727966,239.31500000000003,1.9077999999999997
DB00222,1.4606470073677094,1057.3391753589833,24.880104409694468,20.017659202913272,20.834155783840995,16.101392633077907,11.809101535255241,13.292264782849633,9.165370541748736,10.847772783158252,6.514155255958411,7.861047368021515,4.411603994908982,5.3268408574557125,22.085520178083726,22.8014085365444,0.0,16.84450403401724,37.42216663390783,36.819842513470306,17.032643867773697,12.13273413692322,13.847474399381248,22.279409272155373,0.0,490.224991188,1.088235294117647,1.7352941176470589,2.323529411764706,0.5416666666666666,-2.88,34,456.35400000000027,27869275.879981462,25.737648603234618,11.03027833574833,6.370654601199023,200.9538582529671,12.536173562451278,0.3372681493763244,12.536173562451278,0.32840989347473404,0.006391757985343194,0.32840989347473404,-3.982603680362239,-0.3372681493763244,3.0740000000000007,128.52190000000007,490.62600000000026,3,9,1,1,2,1,0,1,5,3,10,0,7,1,0,1,186,10.633577208012662,0.0,0.0,0.0,15.930470882759089,12.062229024676144,9.694446914922299,22.72896621692467,0.0,0.0,25.980208536304467,74.63586314209756,18.159701765129803,11.440239881430351,3,22.8014085365444,27.99269990743523,0.0,20.255581803315227,5.917906046161393,70.23346564129366,13.08951281182515,40.97512882568197,0.0,0.0,15.355672072464749,9.589074368143644,0.0,0.0,50.418469110180176,21.238649960405414,5.917906046161393,58.43877120539891,40.30716080950275,0.0,0.0,0.0,124.68,27.15199890263282,0.0,37.97781356094523,5.487129871765989,2.411097837704411,0.3853240267248417,4.993254920807384,4.798718443116101,6.527266116665473,-3.982603680362239,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.541762427592841,490.62600000000026,3.0740000000000007
