,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
d65,0.059723243,0.006413119,-0.08000604,-0.16550925,0.24463461,0.045231763,0.06687169,-0.12817465,-0.06186792,0.35873356,-0.06709553,-0.015951242,0.08548766,-0.1502184,0.045874268,-0.0028236725,-0.27689308,-0.10076899,-0.38972074,0.29948425,-0.19504216,-0.20052604,-0.04012244,-0.241969,0.1839186,0.103683606,0.1655498,-0.0036693402,-0.20047858,-0.12363328,0.02441521,-0.08983291,0.28327462,-0.07009982,-0.07907979,0.09712265,0.10136917,0.18771002,-0.162957,0.2469482,0.087809555,0.03913645,0.0018089665,0.1316149,0.0046128803,-0.23557103,-0.0042725382,-0.03807004,0.027473269,-0.013887502,-0.0848096,0.14830083,-0.11072391,-0.025920052,-0.17841403,-0.12906915,0.0050437218,0.032122895,0.22615907,0.18449914,-0.24361174,-0.018658105,0.05359733,0.03216779,0.00655623,0.0108804265,-0.1573256,0.010339345,0.035416774,0.079733595,-0.010564091,-0.19859618,-0.13303342,-0.06749499,0.119101435,-0.15308684,0.08059687,-0.14311785,-0.13783652,-0.36856028,-0.056033514,0.04109167,-0.021709695,-0.033149526,-0.10098048,0.1740782,-0.15917577,-0.1385273,-0.018906001,-0.14936942,-0.05917948,0.10579777,0.09113536,0.056647904,0.046235025,0.08652549,0.054077096,0.14154878,0.07632175,0.0853287,-0.04353991,-0.0075093885,0.1640905,-0.3034528,-0.2510848,0.025013346,0.13709158,0.014272615,0.050898716,0.1405458,0.0021174587,-0.2897035,-0.15372898,-0.1512585,0.2231773,0.10741183,0.220225,0.023503374,0.038034324,0.01645426,-0.012363264,-0.14818212,-0.026651595,0.10893674,-0.15615548,0.15681773,-0.1879496,-0.030910527
d66,0.07959513,0.034466315,-0.14130384,-0.24964063,0.35983518,0.09467022,0.11812449,-0.17221016,-0.09975581,0.49583936,-0.14284831,0.015348745,0.07450856,-0.15336993,0.08933231,-0.022271743,-0.45418614,-0.21392512,-0.49220598,0.47797257,-0.41362086,-0.29597193,0.0037582582,-0.33250907,0.39557013,0.16943707,0.29489538,-0.04232548,-0.28336784,-0.1636293,0.044388123,-0.14019321,0.38249046,-0.08967606,-0.08607825,0.079918906,0.11362689,0.28834185,-0.28578082,0.35545072,0.09778661,0.044899803,-0.020002533,0.23215894,0.0047619953,-0.4176127,-0.067063466,0.034831673,0.09958595,-0.031754084,-0.19815288,0.24894334,-0.14683557,-0.12242191,-0.26717025,-0.15380944,-0.053810753,0.1533409,0.35956568,0.19142425,-0.27761468,0.049687833,0.037539385,0.042056426,-0.0044647967,-0.006300923,-0.3339962,-0.007986384,0.11031938,0.13848317,-0.036993034,-0.32344094,-0.23730327,-0.14009815,0.146422,-0.21884955,0.10862495,-0.19157417,-0.2204103,-0.57688606,-0.06752634,0.12297109,-0.04077928,-0.08311879,-0.19749607,0.269541,-0.2362252,-0.18682961,-0.085212015,-0.2549053,0.009493075,0.1605719,0.09009265,0.07767254,0.006862219,0.12827212,0.021106092,0.21795642,0.1560411,0.12286553,-0.015044812,-0.029243127,0.27989098,-0.49442536,-0.45235318,0.044418454,0.16785894,-0.049774673,0.010086414,0.22336803,-0.0015402238,-0.42713436,-0.20719711,-0.27671197,0.36199006,0.12676658,0.2975721,-0.06082752,0.057965957,0.035928644,0.010772006,-0.25461417,0.049815632,0.1522974,-0.2666492,0.26275298,-0.26779985,-0.08755851
d67,0.072942056,0.057848275,-0.0948567,-0.27965257,0.30905086,0.061998922,0.11947279,-0.17183979,-0.10784689,0.52193606,-0.13920142,-0.002449408,0.08259809,-0.155362,0.08436873,-0.028430453,-0.43532372,-0.18534346,-0.5265033,0.43195724,-0.34407604,-0.2947955,-0.03983426,-0.3391533,0.35176927,0.14557047,0.2730054,-0.02084919,-0.29812425,-0.17864712,0.06259325,-0.15396369,0.4126021,-0.0986666,-0.09018632,0.1494692,0.066849224,0.2890314,-0.30852038,0.34646714,0.090522744,0.05672447,-0.000801069,0.2096905,-0.012380877,-0.38418904,-0.05924493,0.014035149,0.080473855,-0.0049105464,-0.18896635,0.27076182,-0.16191638,-0.12997176,-0.2384235,-0.15812601,-0.07014409,0.12711893,0.36040252,0.20790516,-0.30469105,0.0070810025,0.08271537,0.039885625,0.025457263,0.008436145,-0.28877032,0.00910913,0.06343011,0.14283398,-0.023186993,-0.29856738,-0.20210171,-0.086558715,0.13343427,-0.21930239,0.106982425,-0.16537763,-0.21028432,-0.55158454,-0.0881221,0.07607007,-0.044014294,-0.102648675,-0.20044307,0.25917706,-0.24403648,-0.18254216,-0.08895398,-0.23863748,-0.013752601,0.17904808,0.119131304,0.082977004,0.018537039,0.11407696,0.023663417,0.22061935,0.10312479,0.124613546,-0.0386143,-0.026315961,0.28558755,-0.46956372,-0.40611187,0.036970917,0.19282705,-0.015928589,0.010663464,0.24228746,0.03759159,-0.42521605,-0.2210564,-0.25798583,0.3187349,0.123382166,0.30554852,-0.030227121,0.06144986,0.051946104,0.01950017,-0.23298182,0.015590583,0.1661208,-0.24303344,0.27397156,-0.25283816,-0.051842403
d68,0.034257963,0.031961773,-0.06913867,-0.30359837,0.20447208,0.03803584,0.14670862,-0.1529519,-0.10111052,0.51221216,-0.14780177,-0.05527777,0.0811263,-0.14457765,0.093788356,-0.016824884,-0.37736693,-0.107594594,-0.50124556,0.3140096,-0.24107172,-0.2493627,-0.031911742,-0.2754653,0.22359493,0.16014802,0.21082765,0.017874414,-0.27807435,-0.13373782,0.055458907,-0.15392256,0.4232328,-0.07376071,-0.12828772,0.17514645,0.059941474,0.27330998,-0.17897427,0.26109213,0.045766875,0.030481458,0.039772674,0.15342416,-0.0051436657,-0.31823584,-0.011551093,-0.017102601,0.08100488,0.03623739,-0.14492168,0.24980463,-0.116953604,-0.080062136,-0.18272649,-0.1696345,-0.05239845,0.066713184,0.29175323,0.19698112,-0.3181353,-0.036832917,0.1207096,0.014158718,0.027249323,0.033815026,-0.19584703,-0.006217772,0.040631264,0.12581469,-0.0026897267,-0.24782962,-0.15480503,-0.034107797,0.10374434,-0.13392353,0.08650083,-0.15529801,-0.16360894,-0.50627244,-0.085908085,0.05709943,-0.018082352,-0.08893581,-0.12915862,0.21390656,-0.2397624,-0.13829288,-0.043287456,-0.19209957,-0.042341426,0.15511821,0.10186251,0.013432504,0.025172293,0.111747056,0.066387974,0.19577233,0.05155743,0.10577377,-0.057298295,0.000286025,0.20523214,-0.36820424,-0.3471086,0.027682181,0.1613756,0.056899223,0.00032960606,0.25057054,0.047198318,-0.32688954,-0.1895213,-0.1897632,0.25499955,0.111720406,0.30970415,0.04552962,0.048378885,0.07460224,-0.014388102,-0.16111988,0.017901303,0.13549532,-0.18331203,0.26130846,-0.2282322,-0.025904905
d69,0.11508658,-0.0018013415,-0.2093532,-0.22746928,0.44615552,0.119156234,0.07260025,-0.18983138,-0.054774985,0.4777094,-0.072406024,0.069733925,0.10425652,-0.22550179,0.069729455,-0.045037124,-0.43552968,-0.2355031,-0.5393138,0.5344771,-0.4525796,-0.29137465,0.017202338,-0.32560888,0.40233073,0.15136138,0.32502916,-0.07498676,-0.27120864,-0.19695714,0.053769298,-0.11602118,0.3336674,-0.13795088,-0.06671282,0.074315965,0.2118295,0.31165725,-0.29870358,0.39788762,0.13958408,0.04984753,-0.01839542,0.2811221,0.007857039,-0.4020743,-0.05850823,-0.014503595,0.04232137,-0.09490418,-0.20122436,0.20473297,-0.18794306,-0.10173452,-0.29953456,-0.17690408,-0.020204406,0.12591477,0.40167212,0.25426477,-0.27054414,0.02365119,-0.024461282,0.03553044,-0.066138774,0.015283725,-0.33718023,0.027526136,0.10303926,0.14289519,-0.04918521,-0.3364608,-0.23305337,-0.16091168,0.19966623,-0.28282526,0.10145161,-0.23546481,-0.19568895,-0.60369426,-0.04978398,0.11297326,-0.057619214,-0.07750438,-0.20192635,0.25207487,-0.22876921,-0.21458687,-0.0484178,-0.28498825,-0.018337086,0.15933792,0.09742675,0.11141598,0.04250949,0.1246929,0.07794817,0.23033965,0.1906358,0.12378884,0.0012670455,-0.037510302,0.30117968,-0.5313281,-0.45236915,0.00037064252,0.20122503,-0.06656495,0.03615838,0.18471217,-0.03097495,-0.46463692,-0.19223301,-0.2804021,0.42492908,0.15130237,0.2858669,-0.06650453,0.045462128,-0.014179569,0.014379712,-0.25283918,-0.0031792687,0.16350143,-0.23777686,0.18543324,-0.28677696,-0.12435323
d70,0.09232772,0.036035534,-0.12714446,-0.22241169,0.36850634,0.11264746,0.120308466,-0.13624647,-0.10780446,0.50941044,-0.14088763,0.031116413,0.0748601,-0.13786125,0.07304365,-0.024704602,-0.4414848,-0.22731777,-0.48147085,0.49601164,-0.41161013,-0.3115117,-0.00922466,-0.3317085,0.40989763,0.15529728,0.29910806,-0.036844693,-0.2666722,-0.1777207,0.046396624,-0.12269455,0.36764684,-0.09431442,-0.08526454,0.09498901,0.11079678,0.28916824,-0.31969634,0.338721,0.10145393,0.058376215,-0.014088782,0.2342592,0.009626679,-0.41774863,-0.08598376,0.042010643,0.107254654,-0.036791272,-0.19871004,0.25910196,-0.15025073,-0.12900825,-0.25498754,-0.14881915,-0.04963921,0.16670558,0.35895786,0.17099985,-0.28132147,0.0653963,0.031512063,0.05258708,-0.009102593,-0.00918287,-0.32028338,0.020109264,0.096752256,0.13330235,-0.031197699,-0.33785966,-0.25711685,-0.14146577,0.15008642,-0.22547054,0.08973885,-0.17841284,-0.22427082,-0.57118386,-0.083000846,0.12863803,-0.042060327,-0.076082185,-0.2131881,0.2973472,-0.21369009,-0.21813987,-0.10091481,-0.2474405,0.029290305,0.15723185,0.100267634,0.11235994,-0.012286391,0.11684256,0.004752019,0.20582733,0.15525717,0.12747675,-0.0017025948,-0.033918098,0.3179722,-0.49450868,-0.42440474,0.057636283,0.17415962,-0.05864188,0.017071053,0.22720328,0.003987257,-0.42964354,-0.20330207,-0.2776258,0.35405087,0.11364909,0.28644258,-0.06818425,0.06744606,0.029485675,0.009836099,-0.2814621,0.03932731,0.17050928,-0.2706912,0.28063524,-0.2762548,-0.07706943
d71,0.110266514,0.009786726,-0.23555228,-0.28092036,0.49104393,0.10639618,0.07881678,-0.22142029,-0.06167416,0.5533795,-0.07237162,0.056115396,0.13793144,-0.24180567,0.062784374,-0.05167556,-0.47489703,-0.27601546,-0.5892002,0.575725,-0.5130058,-0.33050498,0.02811474,-0.3638067,0.44929957,0.16294509,0.3656144,-0.069962025,-0.31526583,-0.21759212,0.035932485,-0.14778697,0.40707874,-0.1611145,-0.062343165,0.05825727,0.24397005,0.3619025,-0.3279986,0.443574,0.15864798,0.0652203,-0.031846773,0.3282368,0.027626654,-0.48515844,-0.032875758,-0.019331586,0.057069957,-0.11999358,-0.19448075,0.23499367,-0.21545856,-0.09633634,-0.33353195,-0.213356,-0.024009563,0.14643197,0.45382845,0.30890027,-0.2908815,0.032661572,-0.03183449,0.041856743,-0.09585275,0.041332528,-0.35903534,0.040833678,0.125205,0.19073758,-0.06420224,-0.39314923,-0.25643027,-0.19033754,0.22034106,-0.28416076,0.14785618,-0.2766701,-0.22437638,-0.6720449,-0.06824023,0.11576593,-0.06185864,-0.08831971,-0.23881221,0.2776799,-0.2648599,-0.24431507,-0.05205099,-0.321193,-0.054627582,0.20584822,0.106899366,0.1342878,0.042782247,0.13928707,0.10599824,0.27516112,0.20058188,0.15860225,0.0032197514,-0.05075924,0.33465472,-0.62106764,-0.5108516,0.003361572,0.24801083,-0.07307518,0.046652444,0.19443469,-0.026460072,-0.5384052,-0.20351212,-0.3374328,0.48438224,0.17666331,0.34332547,-0.08546355,0.021997085,-0.0011132156,0.011608024,-0.26745728,-0.0006313734,0.18520603,-0.2546058,0.20912336,-0.32001075,-0.12136857
d72,0.08231224,0.021155152,-0.12878172,-0.20931396,0.34357557,0.097812586,0.12249528,-0.13555863,-0.11352819,0.47229293,-0.13142078,0.01875432,0.061057154,-0.13465934,0.10414209,-0.0071622394,-0.41963896,-0.19932199,-0.44732141,0.4313976,-0.36182514,-0.27635795,-0.01732482,-0.31593493,0.35516036,0.16584842,0.2631234,-0.017984187,-0.2534938,-0.15344988,0.04282321,-0.12121555,0.3417238,-0.085856825,-0.10096535,0.11174786,0.11245165,0.27400932,-0.2674989,0.3143746,0.06943891,0.05478964,-0.014602458,0.21710335,0.0047167917,-0.38844472,-0.07607503,0.020307442,0.10142082,-0.005264666,-0.18725637,0.26369876,-0.14386567,-0.10771057,-0.23905247,-0.14194755,-0.06403291,0.16478707,0.31299695,0.15444067,-0.27880433,0.023688152,0.05229568,0.038138904,0.014256462,0.0021166592,-0.30531892,0.010129941,0.09343026,0.1293807,-0.025612913,-0.30394265,-0.23186687,-0.13437206,0.13641243,-0.20406091,0.07697416,-0.16099997,-0.20284581,-0.5162259,-0.06464539,0.12284612,-0.052896906,-0.053796697,-0.18843716,0.2743705,-0.2002714,-0.17369734,-0.07674553,-0.22488835,0.015141295,0.14398429,0.0888671,0.088133745,0.005220637,0.11211139,0.0093053,0.19296683,0.13635026,0.10226925,-0.02492762,-0.031423453,0.27482387,-0.43418226,-0.39566413,0.03563225,0.15930253,-0.03405381,0.02481928,0.21799552,0.022107828,-0.39349866,-0.18080163,-0.23943819,0.31783402,0.10402554,0.28353176,-0.055384763,0.065249726,0.028288266,0.0051665828,-0.25947693,0.045357145,0.1628368,-0.24904881,0.25946027,-0.2675467,-0.068225935
d73,0.07120643,0.025760954,-0.12703459,-0.25443265,0.36598006,0.09570352,0.12654871,-0.16627966,-0.107753605,0.5002591,-0.1313529,0.0044721607,0.071977474,-0.16048582,0.09601605,-0.010111585,-0.44333035,-0.22351487,-0.47005767,0.45330003,-0.3847149,-0.28527477,-0.010688887,-0.3168245,0.388845,0.16462122,0.28865555,-0.022058798,-0.26121452,-0.17721201,0.03938295,-0.12093653,0.38167512,-0.09502742,-0.09324873,0.09475789,0.13484946,0.28171703,-0.2669592,0.33756694,0.09566771,0.078235805,-0.022815935,0.23157728,0.0024240627,-0.41730073,-0.055218633,0.01199792,0.09883332,-0.013716118,-0.17164692,0.26087922,-0.16893521,-0.108344235,-0.25867614,-0.14592919,-0.044986382,0.14799058,0.341786,0.17575647,-0.2761276,0.040936843,0.03462655,0.02284951,-0.007640609,0.009497228,-0.3073566,0.024259398,0.105152875,0.14507362,-0.021294361,-0.3367855,-0.2371668,-0.1598582,0.15225579,-0.22802101,0.09072078,-0.17328016,-0.21865405,-0.56832045,-0.06305205,0.11447811,-0.022525655,-0.059848428,-0.201791,0.27708656,-0.22642773,-0.20577961,-0.07299055,-0.23261397,-0.0067307106,0.15642512,0.083096646,0.0579252,0.008332268,0.11575995,0.017012533,0.22609615,0.1623759,0.120375425,-0.028199863,-0.021008804,0.25449347,-0.46837863,-0.44099578,0.04553201,0.17228706,-0.037717532,0.0057133045,0.22435737,0.025403852,-0.4261313,-0.19110918,-0.27122086,0.3528936,0.11371844,0.3122766,-0.060588896,0.052925356,0.042239632,-0.0008045045,-0.25163102,0.03885648,0.15454017,-0.26746336,0.27772915,-0.27764046,-0.08203149
d74,0.078512885,0.043719783,-0.14921382,-0.2615342,0.38603553,0.10929011,0.1224054,-0.15384915,-0.11605092,0.5294964,-0.15691459,0.0133502325,0.07957926,-0.13266332,0.10437054,-0.025544705,-0.47632104,-0.22705577,-0.50971293,0.50496215,-0.4364067,-0.3216834,0.0066950545,-0.3474432,0.43589133,0.18226488,0.31984732,-0.037605226,-0.288472,-0.16841683,0.041980334,-0.14131826,0.39717805,-0.09191791,-0.089079134,0.09438198,0.104355864,0.3026106,-0.29960933,0.3624329,0.08156686,0.051151957,-0.018872213,0.24136588,0.009556776,-0.4368771,-0.07681966,0.044400204,0.120627865,-0.010554231,-0.20817146,0.28634477,-0.1632143,-0.12716287,-0.2564538,-0.14452165,-0.060247477,0.18794243,0.35634783,0.18191823,-0.27931204,0.06224665,0.05139537,0.039398056,-0.0009565015,-0.0012308698,-0.34565178,0.00855714,0.111442246,0.15608008,-0.023219358,-0.34199524,-0.27071202,-0.15879789,0.14355342,-0.22952522,0.1061965,-0.18256798,-0.25056368,-0.5966632,-0.06511341,0.1536549,-0.04838604,-0.080411054,-0.23222905,0.29244646,-0.22425169,-0.21488564,-0.07611408,-0.2683479,0.014118209,0.15161844,0.0828832,0.088625744,-0.004570468,0.12232956,-0.0038775743,0.22144328,0.16489962,0.13455546,-0.003255791,-0.029539494,0.30210438,-0.5118137,-0.47200933,0.050983537,0.17774223,-0.04655521,0.005926461,0.23957035,0.017493462,-0.44515762,-0.21016556,-0.2894886,0.3664155,0.12509699,0.30734432,-0.06769897,0.075609565,0.04867313,0.0029685851,-0.2828908,0.05617104,0.16722947,-0.285861,0.29991737,-0.2845336,-0.0811409
d75,0.108545095,0.021712957,-0.20843773,-0.24844904,0.46901622,0.12194243,0.09934155,-0.16862926,-0.09320758,0.52613497,-0.11785809,0.051103275,0.08771351,-0.16435629,0.08993654,-0.037459716,-0.49798915,-0.30555302,-0.52321976,0.5885287,-0.49649176,-0.3429381,0.022201419,-0.36119717,0.48200628,0.18577705,0.36246634,-0.08004629,-0.2772217,-0.21731667,0.03455315,-0.136966,0.35752732,-0.10463351,-0.0784144,0.052312702,0.20703407,0.32048786,-0.34467426,0.4114637,0.10966478,0.07388609,-0.03637642,0.30636713,0.024927923,-0.505922,-0.0952429,0.027213134,0.10662369,-0.08302083,-0.2133695,0.258161,-0.18915258,-0.1276389,-0.32395265,-0.15300786,-0.05355177,0.20980003,0.404393,0.19664128,-0.27289644,0.085402876,-0.002863406,0.03793029,-0.025520917,0.00201637,-0.39906827,0.026775489,0.13556094,0.1744269,-0.046865832,-0.40614432,-0.28749985,-0.2002683,0.19358592,-0.27618903,0.10265517,-0.21688499,-0.25319993,-0.6562644,-0.07494435,0.16690254,-0.06320766,-0.042701144,-0.25688514,0.30643168,-0.22550221,-0.2364377,-0.09445363,-0.29305068,0.009021446,0.16313627,0.05974088,0.10722173,-0.007908752,0.1273349,0.02852622,0.2301181,0.21012083,0.1702196,-0.013783867,-0.03580736,0.35325372,-0.5879051,-0.51005155,0.03168251,0.19512619,-0.09233249,0.022895193,0.2108937,-0.013690179,-0.5093439,-0.19647044,-0.31893525,0.45490667,0.13683018,0.31038946,-0.12523858,0.0768919,0.030235011,0.028804818,-0.32373804,0.04331679,0.17082375,-0.31172618,0.2728783,-0.32146463,-0.119428106
d76,0.12690073,-0.016699914,-0.23997763,-0.23118454,0.48424605,0.113549545,0.07413902,-0.19767576,-0.056966566,0.45812246,-0.057838682,0.07762177,0.12045268,-0.23007043,0.06809203,-0.027956247,-0.44393542,-0.27566877,-0.5257121,0.53711826,-0.46675476,-0.29057184,0.0088985395,-0.34363487,0.41482937,0.16111952,0.3316948,-0.06971713,-0.25552493,-0.19748569,0.035205834,-0.10661112,0.31735447,-0.13671337,-0.036859494,0.040721998,0.23578215,0.31072062,-0.29735193,0.39504638,0.14572096,0.08051442,-0.0360509,0.3035825,0.033380855,-0.42668992,-0.038786527,-0.017374279,0.039550666,-0.13170172,-0.15835078,0.20650685,-0.19886234,-0.08066281,-0.31769156,-0.1821309,-0.00625995,0.14001386,0.3938634,0.2613886,-0.26199654,0.037360676,-0.040378932,0.03509872,-0.08136839,0.027193729,-0.33753628,0.042035956,0.13536817,0.14098601,-0.054846663,-0.36728588,-0.24281465,-0.20787728,0.21016377,-0.27390945,0.114839286,-0.24165626,-0.20134284,-0.5900114,-0.05993486,0.107585646,-0.060307395,-0.06274633,-0.19292273,0.24568756,-0.20847784,-0.21725243,-0.047298376,-0.29645422,-0.044758994,0.15732324,0.089038394,0.13383383,0.05377732,0.13135424,0.077132374,0.24696723,0.21632719,0.13964584,0.008660406,-0.040710453,0.29891348,-0.54201794,-0.44981423,0.009568817,0.23175855,-0.06434425,0.03372227,0.17024842,-0.03635785,-0.48590636,-0.16621228,-0.28770444,0.43940854,0.15280573,0.30971465,-0.1031358,0.036425292,-0.005741186,0.014747613,-0.26134512,-0.0014082231,0.15906468,-0.23685575,0.16526611,-0.28901806,-0.124736734
d77,0.07250451,0.026278965,-0.12322978,-0.22616753,0.33426917,0.098484166,0.11646842,-0.15348022,-0.09291896,0.4570579,-0.12760271,0.017007416,0.061633356,-0.15881626,0.06271192,-0.026450993,-0.39624748,-0.186474,-0.46154827,0.42471814,-0.3648976,-0.27069095,-0.0039182366,-0.29493532,0.34346128,0.1512699,0.27264938,-0.010664767,-0.2559656,-0.15140839,0.053358883,-0.121382415,0.36442658,-0.09058447,-0.091452785,0.085853994,0.119318016,0.2519332,-0.2641919,0.31493595,0.09051192,0.05062333,-0.008206491,0.21557273,-0.0001777404,-0.36784542,-0.070082046,0.0067702206,0.081255056,-0.017725496,-0.16650079,0.21793482,-0.13590461,-0.09660854,-0.237574,-0.14845754,-0.050225176,0.11564692,0.32236275,0.19799007,-0.262736,0.021575794,0.024756283,0.041718546,1.5347814e-05,-0.0001712692,-0.27776298,-0.0049900035,0.0927707,0.13968629,-0.027960824,-0.2933234,-0.20368026,-0.122158974,0.13979831,-0.20874509,0.09587825,-0.16691744,-0.19404733,-0.5196893,-0.053953823,0.11588397,-0.034185722,-0.07781612,-0.1913065,0.26269364,-0.205307,-0.18832059,-0.062392917,-0.22076884,0.001705068,0.13451006,0.0822843,0.07656488,0.0061922995,0.11605411,0.02928731,0.20009753,0.1154181,0.11357299,-0.00950474,-0.037835367,0.25790998,-0.4449918,-0.39076716,0.041151118,0.16631165,-0.024056286,0.0244172,0.2016478,0.014189904,-0.38099456,-0.19436198,-0.24157666,0.320399,0.118841425,0.26584053,-0.040934667,0.050963867,0.019282753,0.0024482952,-0.23501958,0.022835346,0.15001073,-0.22377835,0.22966784,-0.23691809,-0.07781819
d78,0.08928436,0.0100216055,-0.16827123,-0.21029295,0.4246003,0.105078384,0.10393182,-0.1761636,-0.082605444,0.49658096,-0.13220282,0.05415913,0.07741997,-0.15829895,0.0967466,-0.02063437,-0.4614436,-0.2663215,-0.4814784,0.51807034,-0.4484304,-0.30048692,-0.0099740345,-0.33813927,0.4280962,0.17519505,0.3112025,-0.05070823,-0.26605406,-0.17964165,0.044471335,-0.12599355,0.36057457,-0.10444627,-0.07337945,0.068647504,0.16699114,0.2934402,-0.299217,0.38127834,0.10178245,0.07850547,-0.009676685,0.25641486,0.023465814,-0.43576008,-0.07897062,0.033260394,0.09666057,-0.07542345,-0.17290877,0.2572724,-0.17493671,-0.107371986,-0.290107,-0.14182903,-0.046367116,0.19181395,0.37419304,0.1887137,-0.27501866,0.054523934,-0.012487842,0.03376356,-0.033563644,0.0115834875,-0.36526537,0.03733435,0.1116747,0.15620187,-0.031989243,-0.371473,-0.26417705,-0.1599777,0.19051833,-0.26292613,0.09485269,-0.21232441,-0.2333206,-0.61485106,-0.07163231,0.13458048,-0.06768961,-0.08082357,-0.22378516,0.28771156,-0.22721253,-0.22083947,-0.08396372,-0.25702626,0.01592481,0.17657314,0.08647333,0.11441132,0.020167317,0.13043945,0.028562812,0.23111038,0.19370136,0.14647332,-0.010830889,-0.026026178,0.31403932,-0.5204443,-0.44757357,0.032160323,0.1907056,-0.06735181,0.025551327,0.19716237,-0.0033002256,-0.4784074,-0.19887406,-0.2895876,0.4004831,0.1475295,0.28835875,-0.084154144,0.056118958,0.007949581,-0.0046958537,-0.27664116,0.032019865,0.1760514,-0.26454082,0.25321805,-0.28083137,-0.09845354
d79,0.040811185,0.043561175,-0.07787571,-0.26294124,0.2411351,0.056185097,0.11746484,-0.16248491,-0.10719497,0.5117826,-0.12396212,-0.020571835,0.06089135,-0.13951433,0.059814498,-0.01413464,-0.34080744,-0.10316991,-0.47852364,0.34998676,-0.2694711,-0.2531709,-0.016733004,-0.28770363,0.28013712,0.1331197,0.23646624,0.020601202,-0.2642115,-0.12587431,0.052134767,-0.1413449,0.41245157,-0.10391486,-0.10694739,0.13706976,0.061792117,0.25224933,-0.21242514,0.28324205,0.071120135,0.03407612,0.01315118,0.14320874,-0.008774328,-0.33007562,-0.04283433,0.0027189846,0.08220478,0.042934977,-0.16120623,0.23122615,-0.14419016,-0.083147995,-0.20302622,-0.15544716,-0.04290817,0.06970431,0.3030011,0.21124257,-0.28151157,-0.012873976,0.09392159,0.03579612,0.021858608,0.029508641,-0.20940597,-0.023927469,0.06042377,0.119643666,-0.01639258,-0.2384894,-0.1720362,-0.049081836,0.11523615,-0.15364482,0.101601794,-0.15943201,-0.17463528,-0.4774885,-0.06330808,0.07831887,-0.0021233752,-0.07587764,-0.16054752,0.24010538,-0.2234067,-0.15802167,-0.044398837,-0.19547053,-0.010043947,0.1399947,0.10195793,0.04462611,0.0011777623,0.108562455,0.04125484,0.18837856,0.038728476,0.079424866,-0.050545808,-0.022537787,0.22551027,-0.38125375,-0.34216806,0.037341386,0.14873874,0.019946875,0.016336834,0.22954284,0.045498915,-0.33309203,-0.1876756,-0.21178326,0.25262308,0.12074196,0.2897613,0.0073512397,0.044348005,0.040337175,-0.0051580076,-0.18144877,0.0021006374,0.14817318,-0.20053199,0.24104369,-0.21756801,-0.02349251
d80,0.0925573,-0.003552784,-0.17090794,-0.19968578,0.37544054,0.109868124,0.06384496,-0.14718245,-0.07033081,0.44911364,-0.13784833,0.049190223,0.1013204,-0.19684738,0.059765276,-0.008327615,-0.36666995,-0.19412392,-0.5034077,0.42700133,-0.33958226,-0.2771315,-0.04061684,-0.31459135,0.2940109,0.12947352,0.25537354,-0.04631784,-0.24601227,-0.14470142,0.059673317,-0.11035174,0.30353633,-0.10815968,-0.08735583,0.12053086,0.14876005,0.25988835,-0.25715402,0.3702306,0.12803678,0.029540528,0.0067039793,0.22122137,-0.014633591,-0.30400825,-0.037038315,-0.026552018,0.0074457293,-0.08031002,-0.15220778,0.18617211,-0.15196453,-0.070430525,-0.25378126,-0.17491175,-0.0259773,0.10604335,0.30614316,0.24328732,-0.28651717,-0.040890478,-0.017261406,0.05154606,-0.0405769,0.008310693,-0.26548266,0.018975012,0.07177669,0.114374295,-0.03949481,-0.30593324,-0.19582522,-0.12696669,0.17303118,-0.24846855,0.08317167,-0.16421919,-0.17703536,-0.5495851,-0.03518501,0.090754576,-0.09809459,-0.09437706,-0.15126595,0.2500453,-0.22703408,-0.16034697,-0.0555633,-0.25134152,-0.021971213,0.15563884,0.1194665,0.12930895,0.056707155,0.096150786,0.0721529,0.19444515,0.124791235,0.10659638,-0.0062635653,-0.03231258,0.24723837,-0.44404632,-0.35707098,0.012242574,0.20077959,-0.04164483,0.05743789,0.17966257,-0.011583134,-0.41272393,-0.19331692,-0.23594639,0.32921222,0.1459553,0.25350258,-0.030511403,0.04632256,0.007931267,0.017710183,-0.21232079,-0.018768346,0.14087628,-0.19364834,0.18015812,-0.27160716,-0.08093299
